8.08e-24,1.5263e-23,2.3866e-23,3.8879e-23,5.5306e-23,1.0084e-22,1.556e-22,3.3147e-22,6.188e-22,1.0748e-21,2.0926e-21,3.7423e-21,9.212e-21,1.7004e-20,2.3068e-20,4.2764e-20,8.2069e-20,1.466e-19,1.6672e-19,2.1537e-19,3.4724e-19,3.827e-19,6.9853e-19,1.0727e-18,1.461e-18,2.1853e-18,3.9375e-18,6.8369e-18,1.1648e-17,1.5149e-17,2.0981e-17,2.9887e-17,3.9823e-17,6.8794e-17,1.039e-16,2.0046e-16,2.8184e-16,3.9719e-16,4.5841e-16,7.3358e-16,1.0913e-15,1.8549e-15,3.2356e-15,5.0386e-15,8.9972e-15,1.3291e-14,2.2093e-14,4.3557e-14,9.201e-14,2.1974e-13,8.7829e-13,2.2128e-12,1.1365e-11,4.0655e-11,1.6624e-10,9.1772e-10,7.6622e-09,6.0209e-08,5.8369e-07,4.9764e-06,3.9424e-05,0.00029613,0.0018437,0.009394,0.04097,0.15136,0.43439,1.0585,2.0253,3.1969,3.9218,3.8913,3.1853,2.2752,1.3912,0.73934,0.33036,0.12244,0.037159,0.0094447,0.0022841,0.00043653,8.12e-05,1.2363e-05,1.8402e-06,2.6766e-07,3.9515e-08,7.6736e-09,1.5756e-09,2.7793e-10,6.851e-11,1.289e-11,3.3149e-12,1.4747e-12,4.9365e-13,2.8847e-13,1.1955e-13,6.2367e-14,5.7793e-14,3.0411e-14,2.9444e-14,1.8911e-14,1.3724e-14,9.6145e-15,7.4082e-15,6.4533e-15,4.1886e-15,2.929e-15,2.2171e-15,1.6392e-15,1.1353e-15,1.0938e-15,8.9371e-16,7.7912e-16,5.1099e-16,3.2743e-16,2.0848e-16,1.6321e-16,8.4328e-17,4.8638e-17,3.3346e-17,2.3216e-17,1.3206e-17,8.0994e-18,3.9616e-18,2.2705e-18,1.8971e-18,1.0672e-18,6.9145e-19,3.8208e-19,2.4956e-19,1.554e-19,9.1105e-20,6.6167e-20,4.1259e-20,2.4645e-20,1.2559e-20,6.6366e-21,2.7902e-21,1.8165e-21,1.0411e-21,6.8026e-22,4.5929e-22,4.1852e-22,1.8737e-22,8.9042e-23
1.668e-17,3.0814e-17,7.8766e-17,2.1207e-16,5.0594e-16,1.2149e-15,3.6029e-15,1.1713e-14,3.6164e-14,1.8356e-13,1.0186e-12,5.8237e-12,5.044e-11,5.4081e-10,5.3461e-09,5.8491e-08,6.4597e-07,7.388e-06,7.8198e-05,0.00068742,0.0052887,0.037558,0.20006,0.78661,2.2323,4.6251,6.664,6.4847,4.2162,1.9678,0.68084,0.16677,0.032823,0.0053115,0.00079045,0.00010832,1.4788e-05,1.7882e-06,2.2472e-07,2.8894e-08,4.1631e-09,7.6129e-10,1.7063e-10,2.7489e-11,5.2469e-12,1.3675e-12,3.4875e-13,8.6191e-14,2.068e-14,7.3761e-15,1.6096e-15,5.2299e-16,2.0389e-16,7.5562e-17,4.4666e-17,1.9539e-17,7.9257e-18,4.4243e-18,2.2764e-18,1.3454e-18,1.0944e-18,8.0748e-19,5.6439e-19,4.4085e-19,2.7801e-19,2.4378e-19,1.7793e-19,1.6583e-19,1.2026e-19,8.6615e-20,6.8292e-20,5.9947e-20,4.4122e-20,2.0211e-20,1.8564e-20,1.4193e-20,1.1803e-20,9.324e-21,1.019e-20,8.7501e-21,7.0409e-21,4.9199e-21,4.0224e-21,2.8628e-21,1.721e-21,1.0984e-21,8.3427e-22,5.7082e-22,4.3356e-22,3.2052e-22,2.4994e-22,1.5798e-22,1.1839e-22,8.1482e-23,4.811e-23,3.6118e-23,2.6901e-23,1.5375e-23,8.3575e-24,5.2359e-24,3.622e-24,2.0878e-24,1.4603e-24,1.0567e-24,5.9036e-25,2.4154e-25,1.5068e-25,1.1061e-25,6.932e-26,4.3944e-26,3.0497e-26,1.3059e-26,7.0384e-27,3.142e-27,3.606e-27,1.7882e-27,7.7039e-28,3.5295e-28,2.0582e-28,1.6342e-28,1.3362e-28,8.9578e-29,5.7868e-29,4.2094e-29,3.7987e-29,1.7886e-29,1.183e-29,9.6984e-30,5.3793e-30,3.3145e-30,2.1228e-30,7.0492e-31,4.2321e-31,2.4733e-31,1.653e-31,1.3948e-31,8.9008e-32,5.0045e-32,3.0641e-32,1.8028e-32,1.0636e-32,6.3027e-33,3.5595e-33,1.1716e-33,6.7226e-34,3.2005e-34
1.5645e-16,2.0428e-16,2.5226e-16,3.4306e-16,5.1522e-16,7.0547e-16,1.0902e-15,1.4094e-15,1.42e-15,2.3634e-15,2.7039e-15,3.0638e-15,4.795e-15,5.4847e-15,1.0305e-14,2.1914e-14,6.0255e-14,1.2135e-13,3.575e-13,1.5365e-12,6.8315e-12,4.2359e-11,3.2472e-10,2.5711e-09,2.186e-08,1.6699e-07,1.4797e-06,1.0879e-05,8.0331e-05,0.00057525,0.0035037,0.017464,0.073313,0.26178,0.73085,1.6999,3.1362,4.8201,5.8719,5.1568,3.5238,1.983,0.91199,0.34061,0.10392,0.026371,0.0050841,0.00087359,0.00012677,1.7718e-05,2.6024e-06,3.3608e-07,3.937e-08,4.4177e-09,4.7224e-10,8.3266e-11,1.3102e-11,2.5644e-12,5.7595e-13,1.5976e-13,5.6885e-14,2.2742e-14,1.2429e-14,9.3774e-15,5.698e-15,4.4639e-15,2.744e-15,1.8199e-15,1.1987e-15,1.1319e-15,8.3052e-16,9.0473e-16,6.7035e-16,5.5091e-16,5.0285e-16,3.3568e-16,2.4777e-16,1.877e-16,1.1974e-16,7.3431e-17,4.6011e-17,4.0099e-17,3.0923e-17,2.687e-17,1.7729e-17,1.295e-17,9.3282e-18,6.3349e-18,4.0027e-18,2.4463e-18,1.7583e-18,1.1618e-18,9.7313e-19,8.1178e-19,5.6709e-19,4.7159e-19,2.9564e-19,1.6961e-19,8.1986e-20,5.4647e-20,3.5082e-20,2.6579e-20,1.7793e-20,7.7105e-21,7.1274e-21,5.222e-21,3.5673e-21,1.9862e-21,1.0345e-21,6.0331e-22,3.8962e-22,3.0442e-22,2.0207e-22,1.1894e-22,8.1391e-23,4.1906e-23,3.2036e-23,2.276e-23,1.5308e-23,1.2947e-23,6.4991e-24,3.6979e-24,1.7955e-24,1.0371e-24,8.1037e-25,5.2995e-25,2.7447e-25,1.4593e-25,8.5083e-26,5.3987e-26,2.822e-26,1.3076e-26,8.9809e-27,8.3285e-27,3.8786e-27,1.9031e-27,1.0225e-27,5.2442e-28,2.8027e-28,1.8398e-28,9.1214e-29,6.6984e-29,2.7909e-29,1.5369e-29,8.414e-30,6.0122e-30
9.5597e-24,1.7048e-23,2.3623e-23,3.9192e-23,5.2409e-23,1.1058e-22,1.5512e-22,3.7104e-22,6.5967e-22,1.3043e-21,2.2104e-21,4.3889e-21,8.9295e-21,1.7866e-20,2.3674e-20,4.6082e-20,8.2787e-20,1.4152e-19,1.7075e-19,2.6436e-19,4.0643e-19,4.3658e-19,6.3702e-19,1.172e-18,1.5893e-18,2.4778e-18,4.3504e-18,7.028e-18,1.1672e-17,1.4682e-17,2.2845e-17,3.5256e-17,4.1658e-17,7.247e-17,1.04e-16,1.7919e-16,2.9741e-16,3.4193e-16,4.9511e-16,6.8691e-16,1.1204e-15,2.0979e-15,3.1171e-15,5.1945e-15,9.2983e-15,1.342e-14,2.0469e-14,3.9012e-14,9.2511e-14,2.1713e-13,7.4978e-13,2.2413e-12,1.0766e-11,3.9984e-11,1.4773e-10,8.6797e-10,6.3944e-09,5.5241e-08,4.98e-07,4.3908e-06,3.5526e-05,0.0002571,0.0016332,0.0082579,0.038275,0.14191,0.42225,1.031,1.9972,3.1968,3.9126,3.8176,3.0591,2.1397,1.3174,0.69653,0.31262,0.11828,0.035774,0.0091581,0.0022156,0.00043108,7.9471e-05,1.2455e-05,1.7841e-06,2.5021e-07,4.1433e-08,7.8642e-09,1.6626e-09,3.1774e-10,6.37e-11,1.3626e-11,3.6815e-12,1.4028e-12,5.8016e-13,2.6037e-13,1.4045e-13,6.7676e-14,5.6424e-14,3.3645e-14,3.2509e-14,2.0373e-14,1.4911e-14,9.6758e-15,7.7948e-15,7.1975e-15,4.6359e-15,3.1394e-15,2.4531e-15,1.6667e-15,1.3626e-15,1.3268e-15,1.0286e-15,9.2547e-16,6.0551e-16,3.8275e-16,2.1746e-16,1.7462e-16,9.5394e-17,5.4173e-17,3.6657e-17,2.277e-17,1.64e-17,8.8667e-18,4.809e-18,2.7201e-18,1.7121e-18,1.2401e-18,7.9258e-19,3.9666e-19,2.723e-19,1.4963e-19,1.09e-19,7.1558e-20,5.1445e-20,2.4065e-20,1.2131e-20,7.2828e-21,3.1383e-21,1.8947e-21,1.0685e-21,7.1795e-22,5.4187e-22,4.5295e-22,2.2203e-22,9.6633e-23
1.9822e-27,3.7833e-27,7.2677e-27,1.6028e-26,3.3769e-26,7.8092e-26,1.9091e-25,3.7022e-25,6.6894e-25,1.0995e-24,2.0187e-24,3.0024e-24,7.8382e-24,1.4172e-23,2.2686e-23,3.5041e-23,5.5553e-23,9.1953e-23,1.7257e-22,2.6477e-22,5.5179e-22,8.4916e-22,1.6899e-21,3.0698e-21,4.3985e-21,7.4917e-21,1.2772e-20,2.1413e-20,2.9111e-20,4.3751e-20,6.3865e-20,1.0038e-19,1.2867e-19,2.3171e-19,3.3291e-19,4.8113e-19,7.4749e-19,1.5221e-18,2.159e-18,3.4802e-18,4.5079e-18,7.9498e-18,1.4831e-17,1.7575e-17,2.3131e-17,4.0576e-17,5.8788e-17,1.0904e-16,2.1386e-16,2.6447e-16,5.1921e-16,1.1488e-15,3.046e-15,8.5805e-15,2.6583e-14,7.0465e-14,2.6211e-13,8.872e-13,3.0315e-12,1.3549e-11,5.8582e-11,2.5891e-10,1.8588e-09,1.2955e-08,1.2229e-07,1.3317e-06,1.4089e-05,0.00012911,0.0010543,0.0073729,0.039102,0.16769,0.59172,1.6017,3.1677,4.9896,5.928,4.9569,2.9274,1.2958,0.43356,0.11869,0.027383,0.0059062,0.0012399,0.00023423,3.8149e-05,6.5148e-06,9.5015e-07,1.365e-07,1.7341e-08,2.4797e-09,3.4425e-10,5.7898e-11,9.6652e-12,2.5352e-12,7.2517e-13,2.0852e-13,5.6524e-14,2.3605e-14,7.9939e-15,4.0034e-15,2.0825e-15,1.2546e-15,7.4671e-16,4.9795e-16,3.3207e-16,2.1922e-16,1.8761e-16,1.8204e-16,1.25e-16,1.0473e-16,8.1733e-17,6.0243e-17,4.6573e-17,3.9624e-17,2.4645e-17,2.1162e-17,1.7196e-17,1.3947e-17,8.757e-18,4.5251e-18,2.3927e-18,1.5856e-18,1.102e-18,7.2404e-19,5.1193e-19,2.5003e-19,1.4295e-19,9.4647e-20,5.7375e-20,3.245e-20,1.2998e-20,1.1736e-20,7.9348e-21,4.3483e-21,3.0014e-21,1.9489e-21,1.0412e-21,6.9456e-22,3.5585e-22,2.7616e-22,1.5408e-22,8.3509e-23,4.038e-23,2.5096e-23
2.996e-17,3.5587e-17,4.1928e-17,7.2802e-17,9.1917e-17,1.0972e-16,1.4926e-16,2.1729e-16,2.7395e-16,2.8839e-16,3.7077e-16,6.3677e-16,7.8501e-16,8.645e-16,1.1875e-15,1.4583e-15,1.6481e-15,1.8716e-15,2.2926e-15,2.986e-15,6.3685e-15,1.1081e-14,2.1864e-14,5.3431e-14,1.4263e-13,4.3281e-13,1.7612e-12,9.1081e-12,4.8029e-11,3.1849e-10,2.0675e-09,1.4191e-08,1.2484e-07,1.0806e-06,7.6371e-06,5.5481e-05,0.00034765,0.0018928,0.0094994,0.040012,0.15269,0.48713,1.2854,2.7164,4.5127,5.8538,6.1866,5.4713,3.9167,2.2475,1.0149,0.37464,0.11131,0.025566,0.0049338,0.00081269,0.00011068,1.6205e-05,2.0953e-06,2.5121e-07,3.2614e-08,3.0318e-09,3.263e-10,4.9453e-11,8.9555e-12,2.2687e-12,4.8623e-13,1.2421e-13,4.8925e-14,2.2886e-14,9.7716e-15,7.103e-15,5.8261e-15,6.741e-15,4.3229e-15,3.3945e-15,3.0867e-15,2.5124e-15,2.3684e-15,1.4337e-15,1.0647e-15,7.3822e-16,5.1437e-16,3.3162e-16,2.3251e-16,1.3779e-16,9.7355e-17,6.8893e-17,4.3687e-17,3.3754e-17,2.5178e-17,2.0471e-17,1.1268e-17,8.2564e-18,5.5832e-18,4.6864e-18,3.5243e-18,2.6811e-18,1.9901e-18,1.4496e-18,8.7242e-19,6.4622e-19,3.7015e-19,2.6724e-19,1.4365e-19,7.2091e-20,4.7278e-20,3.9234e-20,2.7457e-20,2.9256e-20,1.9482e-20,1.1521e-20,5.3403e-21,3.8101e-21,2.5793e-21,1.357e-21,7.8348e-22,7.4775e-22,3.8052e-22,1.7526e-22,1.2354e-22,7.7288e-23,4.8768e-23,2.765e-23,1.4429e-23,6.6322e-24,3.5548e-24,1.9129e-24,1.4665e-24,8.4167e-25,6.5449e-25,3.4391e-25,2.5691e-25,1.9794e-25,1.3203e-25,6.7264e-26,3.7823e-26,2.217e-26,1.0016e-26,4.5813e-27,1.6735e-27,8.5262e-28,4.6115e-28,2.8607e-28,1.2995e-28,5.4551e-29
2.4812e-32,4.8631e-32,1.0886e-31,1.5211e-31,2.5283e-31,5.2489e-31,8.8746e-31,1.4636e-30,3.0731e-30,1.1129e-29,2.4788e-29,3.6256e-29,7.2423e-29,1.6281e-28,3.8033e-28,6.3719e-28,9.3063e-28,2.1587e-27,4.8592e-27,1.0376e-26,2.1725e-26,3.3968e-26,5.6725e-26,8.2391e-26,1.188e-25,2.3581e-25,4.8588e-25,9.527e-25,1.5005e-24,2.5461e-24,3.279e-24,5.6201e-24,1.0674e-23,3.1421e-23,4.9386e-23,7.2482e-23,1.1369e-22,1.4656e-22,3.0286e-22,6.2476e-22,8.1618e-22,1.4168e-21,2.0557e-21,3.733e-21,5.582e-21,9.3765e-21,1.1002e-20,1.9545e-20,2.338e-20,4.807e-20,6.1178e-20,7.0998e-20,9.5579e-20,1.5937e-19,3.0228e-19,7.501e-19,8.8014e-19,2.1058e-18,4.9332e-18,1.4022e-17,5.2947e-17,1.6311e-16,8.0273e-16,3.8547e-15,1.8336e-14,1.5693e-13,1.2191e-12,9.8962e-12,8.3473e-11,6.5748e-10,4.9956e-09,3.2494e-08,1.7942e-07,8.329e-07,3.9543e-06,1.5617e-05,7.519e-05,0.00039581,0.0025501,0.017524,0.094565,0.40289,1.247,2.804,4.7719,5.9068,5.5657,4.1026,2.2447,0.91967,0.27326,0.060759,0.01066,0.0013249,0.00012574,9.9761e-06,6.9424e-07,5.0908e-08,3.8492e-09,3.9318e-10,3.7447e-11,3.9559e-12,4.4207e-13,8.1735e-14,1.2033e-14,2.0229e-15,4.9234e-16,1.2625e-16,3.6767e-17,1.0489e-17,5.4847e-18,3.2845e-18,1.8578e-18,1.069e-18,8.8214e-19,6.5836e-19,4.0525e-19,2.6253e-19,2.1647e-19,1.5226e-19,1.325e-19,9.475e-20,8.5422e-20,7.5286e-20,8.5306e-20,5.1083e-20,3.5644e-20,3.0726e-20,1.9379e-20,9.6456e-21,5.1954e-21,2.9344e-21,1.9413e-21,1.6654e-21,8.6775e-22,6.1462e-22,3.7476e-22,2.0372e-22,1.2817e-22,8.2982e-23,3.9e-23,2.5134e-23,1.4898e-23,8.3655e-24,6.3895e-24,4.0107e-24
7.6135e-17,2.6036e-16,1.0513e-15,2.8213e-15,1.6041e-14,8.3118e-14,4.115e-13,2.964e-12,2.235e-11,2.1341e-10,1.9578e-09,1.5913e-08,1.437e-07,1.2161e-06,8.9309e-06,6.5223e-05,0.00039054,0.0022257,0.011828,0.052349,0.19717,0.62291,1.6082,3.1975,4.6711,4.7522,3.6444,2.0669,0.93912,0.35551,0.12203,0.035829,0.0095615,0.0022753,0.00046422,8.7457e-05,1.4786e-05,2.2724e-06,2.8854e-07,3.4586e-08,5.4825e-09,7.3439e-10,1.0551e-10,1.5511e-11,2.2864e-12,4.7119e-13,1.0097e-13,3.0116e-14,6.4355e-15,1.4691e-15,4.6623e-16,1.1389e-16,3.7238e-17,1.3451e-17,6.3506e-18,2.7161e-18,1.3516e-18,7.2855e-19,5.0004e-19,2.2685e-19,9.8699e-20,6.0767e-20,4.6882e-20,3.6583e-20,2.7336e-20,2.2173e-20,1.2667e-20,1.553e-20,8.1564e-21,5.6927e-21,5.8485e-21,4.3989e-21,4.4793e-21,4.3565e-21,2.7818e-21,1.7398e-21,1.0437e-21,7.7916e-22,8.0164e-22,6.8334e-22,5.5244e-22,3.1129e-22,2.486e-22,2.317e-22,1.9547e-22,1.6201e-22,1.2584e-22,8.7646e-23,5.9539e-23,4.1588e-23,4.0197e-23,2.077e-23,1.4084e-23,9.6196e-24,4.7664e-24,3.1014e-24,3.1106e-24,2.214e-24,1.4172e-24,9.1704e-25,5.0345e-25,2.371e-25,1.8174e-25,1.1102e-25,5.8205e-26,3.8208e-26,2.4269e-26,1.4253e-26,1.1815e-26,7.3149e-27,3.2511e-27,1.9092e-27,1.4401e-27,7.3785e-28,4.0766e-28,3.4798e-28,3.0093e-28,1.7813e-28,1.2407e-28,5.7252e-29,3.2666e-29,1.8209e-29,9.0939e-30,9.1037e-30,4.6713e-30,2.9016e-30,1.7411e-30,6.0378e-31,5.2619e-31,1.6982e-31,1.5539e-31,1.2483e-31,5.1466e-32,3.3391e-32,1.3244e-32,1.4599e-32,7.8891e-33,5.5376e-33,4.9763e-33,2.0159e-33,1.1547e-33,3.8235e-34,2.125e-34,1.8219e-34,8.93e-35,2.9696e-35
9.474e-55,1.3875e-54,2.1365e-54,5.4852e-54,1.2753e-53,2.7903e-53,5.0402e-53,7.2703e-53,1.5536e-52,2.5769e-52,7.6984e-52,9.8704e-52,3.0521e-51,4.1089e-51,1.0209e-50,1.7612e-50,2.7913e-50,4.0653e-50,1.1708e-49,2.4916e-49,9.6001e-49,1.6406e-48,2.3595e-48,4.0572e-48,1.0784e-47,2.9364e-47,4.8025e-47,1.098e-46,2.5836e-46,5.2147e-46,4.9271e-46,7.6213e-46,1.0031e-45,1.5991e-45,4.1519e-45,1.5158e-44,1.5766e-44,2.9016e-44,9.0067e-44,1.536e-43,3.6342e-43,6.0454e-43,1.0742e-42,2.1001e-42,3.1725e-42,6.2068e-42,9.6262e-42,1.7535e-41,2.5954e-41,2.8755e-41,3.8014e-41,5.6664e-41,9.5183e-41,1.2739e-40,1.956e-40,2.6814e-40,3.2395e-40,2.7077e-40,4.1731e-40,9.6106e-40,1.5643e-39,2.6665e-39,3.8155e-39,5.9871e-39,5.4025e-39,1.1184e-38,1.4469e-38,2.8185e-38,5.7515e-38,1.0308e-37,1.2651e-37,1.718e-37,2.4701e-37,3.7083e-37,6.8768e-37,8.658e-37,1.3071e-36,2.1768e-36,3.5283e-36,6.1246e-36,9.3394e-36,1.8936e-35,5.4646e-35,1.5675e-34,2.8541e-34,1.3571e-33,5.6923e-33,1.9878e-32,1.5564e-31,2.0645e-30,2.9786e-29,3.816e-28,5.3224e-27,1.1348e-25,3.7709e-24,1.0207e-22,3.7497e-21,1.6847e-19,6.1843e-18,2.5089e-16,9.5272e-15,4.8981e-13,2.127e-11,8.2267e-10,2.6306e-08,6.3192e-07,1.1076e-05,0.00014832,0.0014391,0.010852,0.062739,0.28011,0.89922,2.2215,4.1076,5.5956,5.6634,4.2473,2.38,0.99912,0.31558,0.073248,0.012077,0.0015234,0.00014631,1.0763e-05,6.1398e-07,2.6503e-08,9.3233e-10,2.2551e-11,4.4102e-13,7.2413e-15,8.9762e-17,1.0708e-18,1.3007e-20,1.8329e-22,3.6733e-24,8.0258e-26,2.7647e-27,1.6443e-28,1.0102e-29,7.1257e-31,5.5959e-32,6.6496e-33,1.5749e-33,3.366e-34
2.4962e-16,3.1617e-16,3.9803e-16,6.1244e-16,6.5389e-16,9.3512e-16,1.4018e-15,1.8966e-15,2.7942e-15,2.9024e-15,3.2504e-15,4.6493e-15,5.8864e-15,7.7856e-15,1.7178e-14,4.6772e-14,8.829e-14,2.17e-13,8.8298e-13,3.3247e-12,1.7223e-11,1.1796e-10,7.196e-10,7.0778e-09,5.9529e-08,4.4517e-07,3.6002e-06,2.6184e-05,0.00018916,0.0012723,0.0069797,0.031451,0.12393,0.39883,1.0347,2.1603,3.7449,5.3354,5.6146,4.2483,2.6082,1.3316,0.55701,0.19487,0.055164,0.012656,0.0023747,0.00038099,5.3538e-05,7.0397e-06,9.6426e-07,1.1884e-07,1.4857e-08,1.5899e-09,2.1788e-10,3.7231e-11,6.6437e-12,1.3348e-12,3.6929e-13,1.1987e-13,4.9739e-14,2.2387e-14,1.2223e-14,8.749e-15,5.9184e-15,4.2019e-15,2.9735e-15,1.7888e-15,1.2476e-15,9.8819e-16,1.0063e-15,8.1436e-16,6.9554e-16,5.441e-16,4.5197e-16,3.1457e-16,2.5617e-16,1.7919e-16,1.0124e-16,7.0179e-17,5.8226e-17,3.8933e-17,2.7596e-17,2.681e-17,1.7926e-17,1.371e-17,9.0304e-18,5.6667e-18,4.4809e-18,2.7036e-18,1.6565e-18,1.1694e-18,9.4543e-19,6.816e-19,7.5809e-19,4.3858e-19,3.659e-19,1.6975e-19,9.5391e-20,6.0242e-20,3.4162e-20,2.3801e-20,1.3678e-20,8.5038e-21,7.3668e-21,4.5185e-21,3.3556e-21,1.8575e-21,1.0884e-21,6.6196e-22,4.2634e-22,2.7523e-22,1.9491e-22,1.3319e-22,8.8522e-23,5.7468e-23,2.8433e-23,1.8332e-23,1.6742e-23,1.0342e-23,7.0934e-24,3.5618e-24,1.8291e-24,9.6652e-25,7.9597e-25,4.0428e-25,2.3567e-25,1.0741e-25,8.027e-26,6.7361e-26,2.8446e-26,1.7028e-26,1.0008e-26,6.2762e-27,4.2617e-27,2.3578e-27,1.2853e-27,7.4687e-28,2.8644e-28,1.4647e-28,9.6605e-29,3.9857e-29,2.2624e-29,1.4355e-29,7.4601e-30,6.8586e-30
