1.325e-11,4.6403e-11,1.5617e-10,5.1943e-10,1.654e-09,4.9989e-09,1.426e-08,3.9037e-08,9.8965e-08,2.2759e-07,5.6245e-07,1.2456e-06,2.574e-06,5.1209e-06,9.6902e-06,1.6476e-05,2.6792e-05,4.1708e-05,6.1639e-05,8.6533e-05,0.00011432,0.0001304,0.00013616,0.00012034,8.9596e-05,6.1185e-05,4.2845e-05,2.8223e-05,1.7761e-05,1.0945e-05,6.3947e-06,3.6748e-06,1.8241e-06,8.6187e-07,3.9951e-07,1.7486e-07,8.3931e-08,3.4071e-08,1.3639e-08,5.1638e-09,1.7785e-09,6.0503e-10,2.1233e-10,6.6032e-11,2.0963e-11,6.1082e-12,1.8267e-12,5.2294e-13,1.4838e-13,4.4305e-14,1.1611e-14,3.1049e-15,9.3567e-16,3.1455e-16,1.0342e-16,3.3515e-17,1.1519e-17,4.3925e-18,1.5295e-18,6.5968e-19,2.2872e-19,8.4354e-20,3.8165e-20,2.0021e-20,1.1587e-20,8.974e-21,4.7589e-21,2.6478e-21,2.5738e-21,3.1344e-21,3.286e-21,5.3396e-21,8.5384e-21,1.6642e-20,3.3957e-20,7.2832e-20,1.7022e-19,4.144e-19,8.1029e-19,1.7771e-18,6.007e-18,2.4327e-17,7.398e-17,2.7338e-16,8.7061e-16,3.1309e-15,1.1464e-14,3.3476e-14,1.5066e-13,6.3846e-13,2.4585e-12,1.1832e-11,5.1572e-11,2.2572e-10,8.8843e-10,3.506e-09,1.2774e-08,4.8275e-08,1.6928e-07,5.5325e-07,1.7189e-06,5.3032e-06,1.5875e-05,4.5235e-05,0.00012065,0.00030568,0.00073351,0.0016497,0.0035665,0.0075885,0.015192,0.02851,0.052892,0.092126,0.15061,0.23549,0.36284,0.54259,0.77188,1.0123,1.1758,1.1952,1.0373,0.79598,0.56989,0.40347,0.26439,0.16701,0.10004,0.05939,0.033766,0.017774,0.0092241,0.0043083,0.0019596,0.00080158,0.00032786,0.00013795,5.0793e-05,1.9191e-05,6.5946e-06
5.4875e-11,1.7088e-10,5.8626e-10,1.8627e-09,5.6159e-09,1.6782e-08,4.8787e-08,1.3392e-07,3.2548e-07,7.6613e-07,1.6627e-06,3.6193e-06,7.2283e-06,1.4068e-05,2.5954e-05,4.5066e-05,6.9191e-05,0.0001044,0.00014525,0.00019427,0.0002363,0.00025335,0.00025029,0.00021838,0.00016956,0.00012447,8.6763e-05,5.8047e-05,3.8534e-05,2.2723e-05,1.3396e-05,7.129e-06,3.6456e-06,1.7523e-06,8.1849e-07,3.7984e-07,1.6207e-07,6.8286e-08,2.6466e-08,9.8141e-09,3.4488e-09,1.155e-09,3.7684e-10,1.1768e-10,4.0799e-11,1.2645e-11,3.6392e-12,1.0656e-12,3.2346e-13,7.8957e-14,2.11e-14,6.1462e-15,2.1006e-15,5.7409e-16,2.2208e-16,7.2031e-17,2.7113e-17,1.0449e-17,3.6008e-18,1.12e-18,4.4606e-19,1.8892e-19,8.0803e-20,4.4014e-20,2.0237e-20,1.4109e-20,1.0246e-20,5.0142e-21,5.4262e-21,8.0251e-21,8.7666e-21,1.3482e-20,2.3794e-20,3.7133e-20,6.1772e-20,1.6624e-19,3.7923e-19,9.0617e-19,1.942e-18,5.146e-18,1.5684e-17,5.1095e-17,1.6923e-16,5.228e-16,2.0704e-15,6.2691e-15,2.5605e-14,9.0191e-14,3.5794e-13,1.5588e-12,6.632e-12,2.8961e-11,1.2065e-10,4.2245e-10,1.8248e-09,7.6936e-09,3.0183e-08,1.0945e-07,3.674e-07,1.1252e-06,3.5264e-06,1.0433e-05,3.0491e-05,8.7874e-05,0.0002273,0.00058669,0.0013614,0.0031489,0.0066291,0.013213,0.025477,0.046652,0.082395,0.13856,0.22777,0.34818,0.51816,0.74748,0.99491,1.304,1.5291,1.5039,1.3339,1.0445,0.77097,0.54589,0.36905,0.24204,0.14985,0.088333,0.049723,0.026628,0.014039,0.0067775,0.0030262,0.0013654,0.00058609,0.00024109,9.5051e-05,3.5733e-05,1.2859e-05
1.8734e-10,6.3109e-10,2.1335e-09,6.9057e-09,2.0455e-08,5.8382e-08,1.6372e-07,4.0862e-07,9.9678e-07,2.3162e-06,5.0976e-06,1.0607e-05,2.0705e-05,3.8051e-05,6.9052e-05,0.00011419,0.00017379,0.00025597,0.00034504,0.00041549,0.00047766,0.0004877,0.0004648,0.00040877,0.0003244,0.00024567,0.00017758,0.00012343,8.208e-05,5.109e-05,2.8789e-05,1.5467e-05,7.9295e-06,3.9517e-06,1.8242e-06,8.509e-07,3.5174e-07,1.3676e-07,5.3406e-08,1.9729e-08,6.7661e-09,2.2055e-09,7.7819e-10,2.4368e-10,7.6033e-11,2.3936e-11,6.8593e-12,1.9491e-12,5.2378e-13,1.4865e-13,4.3189e-14,1.3329e-14,4.2476e-15,1.0774e-15,3.3383e-16,1.6899e-16,6.5522e-17,1.9131e-17,5.3949e-18,1.8633e-18,9.0347e-19,5.2623e-19,1.912e-19,9.2203e-20,3.9993e-20,2.6999e-20,1.7578e-20,1.6154e-20,1.7382e-20,2.0997e-20,2.5138e-20,3.0072e-20,4.6871e-20,8.8907e-20,1.7734e-19,3.8455e-19,9.3942e-19,1.7155e-18,5.2252e-18,1.6053e-17,4.0831e-17,1.3414e-16,4.2859e-16,1.4885e-15,4.2674e-15,1.2504e-14,5.5502e-14,2.2256e-13,8.2795e-13,3.5696e-12,1.5428e-11,6.4293e-11,2.3503e-10,9.2391e-10,3.5338e-09,1.3966e-08,5.3786e-08,1.922e-07,6.654e-07,2.2504e-06,6.8894e-06,2.0109e-05,5.9155e-05,0.00016152,0.00041217,0.0010231,0.0023416,0.0050932,0.010901,0.02164,0.039979,0.072728,0.12405,0.20447,0.317,0.48607,0.69269,0.96346,1.2826,1.607,1.8384,1.7948,1.6138,1.2985,0.97736,0.70724,0.491,0.32688,0.21004,0.1281,0.070396,0.039431,0.021249,0.010489,0.0050522,0.002223,0.00098515,0.00040928,0.00016526,6.1401e-05,2.1255e-05
7.223e-10,2.2916e-09,7.8814e-09,2.3615e-08,7.2073e-08,2.0669e-07,5.5893e-07,1.3221e-06,3.1873e-06,6.8441e-06,1.523e-05,3.0927e-05,5.8895e-05,0.00010872,0.00018524,0.00030077,0.00043787,0.00062555,0.00078431,0.00090788,0.00096817,0.000982,0.00092776,0.00082807,0.0006851,0.00052935,0.00039321,0.00027867,0.00017844,0.00010537,5.9983e-05,3.312e-05,1.7892e-05,8.6483e-06,3.9603e-06,1.8323e-06,7.3239e-07,2.8358e-07,1.0796e-07,3.8643e-08,1.3674e-08,4.4953e-09,1.4582e-09,4.9529e-10,1.432e-10,4.2118e-11,1.4002e-11,3.8561e-12,1.0452e-12,3.0078e-13,8.4593e-14,2.6502e-14,7.8978e-15,2.33e-15,8.5501e-16,3.3454e-16,1.0829e-16,3.4005e-17,1.0633e-17,3.221e-18,1.9412e-18,9.5479e-19,4.0104e-19,1.911e-19,9.5282e-20,6.1214e-20,4.4425e-20,4.3028e-20,5.2066e-20,5.3776e-20,7.2523e-20,1.1249e-19,1.2457e-19,2.3276e-19,5.9741e-19,1.0309e-18,2.1388e-18,4.4598e-18,1.0302e-17,3.0409e-17,9.2556e-17,2.7559e-16,7.8389e-16,3.0377e-15,9.8961e-15,3.1804e-14,1.0397e-13,4.2502e-13,1.8242e-12,7.3823e-12,2.9682e-11,1.186e-10,4.888e-10,1.8181e-09,7.2146e-09,2.6994e-08,9.4383e-08,3.2941e-07,1.1174e-06,3.3528e-06,1.0365e-05,3.1573e-05,9.0244e-05,0.000252,0.00063111,0.0015223,0.003492,0.0075038,0.015588,0.029856,0.056589,0.10129,0.17328,0.27809,0.43473,0.63218,0.89881,1.2084,1.5495,1.8782,2.1094,2.0825,1.8771,1.5245,1.1591,0.86197,0.61684,0.41337,0.26831,0.16362,0.09701,0.055561,0.029369,0.014347,0.0070519,0.0032148,0.0013501,0.0005731,0.00022192,8.3223e-05,2.9856e-05
2.7523e-09,9.0175e-09,2.8604e-08,8.277e-08,2.3165e-07,6.3267e-07,1.633e-06,3.988e-06,9.5182e-06,2.1617e-05,4.5333e-05,9.14e-05,0.00017164,0.00030298,0.00051159,0.00080142,0.0011432,0.0014946,0.0018426,0.002113,0.0022407,0.0022892,0.002165,0.0019257,0.0016162,0.0012598,0.000926,0.00061379,0.00040377,0.00024312,0.00013735,7.1448e-05,3.5537e-05,1.7292e-05,7.9851e-06,3.4639e-06,1.4854e-06,5.809e-07,2.1808e-07,7.6672e-08,2.8016e-08,9.2981e-09,2.9961e-09,9.5684e-10,2.8433e-10,9.0307e-11,2.9559e-11,7.4644e-12,2.3523e-12,6.8091e-13,1.954e-13,6.7194e-14,2.0112e-14,6.2029e-15,1.8555e-15,6.7677e-16,2.207e-16,6.6328e-17,2.6743e-17,9.0447e-18,4.5513e-18,2.1945e-18,9.8644e-19,4.4747e-19,2.0911e-19,1.6772e-19,1.2337e-19,1.2145e-19,1.1988e-19,1.4675e-19,1.6856e-19,2.7691e-19,4.8487e-19,7.8958e-19,1.287e-18,2.5051e-18,5.39e-18,9.4816e-18,2.4784e-17,6.8729e-17,1.5645e-16,4.5444e-16,1.6859e-15,5.762e-15,1.731e-14,6.1479e-14,2.3261e-13,8.0433e-13,2.8565e-12,1.1131e-11,4.6553e-11,1.9374e-10,7.9817e-10,3.1123e-09,1.1573e-08,4.319e-08,1.6372e-07,5.4643e-07,1.8208e-06,5.4884e-06,1.6374e-05,4.7951e-05,0.00013292,0.00035144,0.00086844,0.00205,0.0048269,0.010405,0.021367,0.041624,0.076989,0.13577,0.21908,0.34842,0.5242,0.75513,1.0342,1.388,1.745,2.0765,2.2905,2.2849,2.055,1.7052,1.3345,0.9956,0.72245,0.49907,0.33319,0.20533,0.12105,0.070098,0.036571,0.018368,0.0089333,0.0040663,0.0017699,0.00074798,0.00028004,0.00010366,3.772e-05
1.0627e-08,3.3677e-08,1.0162e-07,2.833e-07,8.012e-07,2.234e-06,5.3892e-06,1.296e-05,2.9933e-05,6.6117e-05,0.00013965,0.0002698,0.00048024,0.00082576,0.0013018,0.0019049,0.0027555,0.0036335,0.004596,0.0053813,0.0060394,0.0061161,0.0057792,0.0051099,0.0040533,0.0030015,0.002105,0.0014458,0.0009009,0.00052555,0.00029054,0.00014922,7.3141e-05,3.4705e-05,1.6306e-05,6.9217e-06,2.9484e-06,1.1237e-06,4.2969e-07,1.5698e-07,5.6012e-08,1.9539e-08,6.5174e-09,2.0018e-09,6.3094e-10,1.9837e-10,5.5298e-11,1.5337e-11,4.76e-12,1.3651e-12,3.8983e-13,1.2285e-13,4.6519e-14,1.4462e-14,4.8402e-15,1.5838e-15,4.5378e-16,1.6015e-16,6.7956e-17,2.6501e-17,1.0289e-17,5.1082e-18,1.8982e-18,1.0287e-18,5.5668e-19,3.7704e-19,3.1421e-19,3.429e-19,3.3211e-19,3.544e-19,4.4658e-19,6.833e-19,1.1402e-18,1.7829e-18,3.5418e-18,6.7186e-18,1.5198e-17,3.2179e-17,7.169e-17,1.4945e-16,4.2206e-16,1.0631e-15,3.3621e-15,1.1153e-14,3.1457e-14,1.0307e-13,3.4725e-13,1.1605e-12,4.5837e-12,1.6223e-11,6.3661e-11,2.7343e-10,1.0051e-09,4.2306e-09,1.54e-08,5.602e-08,2.0293e-07,7.1186e-07,2.3675e-06,7.4495e-06,2.2218e-05,6.251e-05,0.00017644,0.00047315,0.0011586,0.0027544,0.0062625,0.013107,0.026211,0.050746,0.093222,0.15571,0.2565,0.39793,0.59327,0.84657,1.1484,1.472,1.8406,2.175,2.3657,2.3478,2.1357,1.7847,1.4107,1.0846,0.78045,0.54413,0.35645,0.22153,0.13189,0.074716,0.040248,0.02108,0.010044,0.0045729,0.0019969,0.00079823,0.00031376,0.00012069,4.3436e-05
3.9823e-08,1.1808e-07,3.3408e-07,9.3917e-07,2.6719e-06,6.653e-06,1.6337e-05,3.9707e-05,9.2714e-05,0.00019871,0.00040195,0.00074404,0.0013636,0.0022627,0.0036114,0.0053165,0.0073452,0.010007,0.012933,0.015557,0.01782,0.018165,0.017042,0.014457,0.011308,0.0081695,0.0055374,0.0034635,0.002099,0.0012387,0.00067801,0.0003589,0.00017594,8.3629e-05,3.5315e-05,1.3958e-05,5.578e-06,2.191e-06,8.8513e-07,3.2259e-07,1.0509e-07,3.7919e-08,1.3123e-08,4.148e-09,1.2721e-09,4.0862e-10,1.2193e-10,3.5479e-11,1.0282e-11,3.286e-12,8.7645e-13,2.9276e-13,9.3802e-14,3.3543e-14,1.1997e-14,3.7357e-15,1.0169e-15,3.6828e-16,1.563e-16,5.7179e-17,2.6184e-17,1.1721e-17,5.1769e-18,2.4015e-18,1.6102e-18,9.4375e-19,9.5354e-19,8.4241e-19,9.3131e-19,1.0973e-18,1.4514e-18,1.9794e-18,3.2254e-18,5.5488e-18,1.0464e-17,2.1259e-17,4.7976e-17,9.3483e-17,2.0572e-16,4.5557e-16,1.0675e-15,2.5684e-15,7.3755e-15,2.0547e-14,5.7104e-14,1.7744e-13,5.6487e-13,1.943e-12,6.6741e-12,2.3835e-11,7.6046e-11,3.1884e-10,1.2505e-09,5.0025e-09,1.8806e-08,6.5394e-08,2.2474e-07,8.0054e-07,2.5523e-06,7.5864e-06,2.2857e-05,6.4982e-05,0.00018118,0.00048358,0.0012163,0.002921,0.0063826,0.013536,0.027156,0.052987,0.093982,0.16044,0.26154,0.40185,0.59756,0.85612,1.1602,1.4879,1.8335,2.1526,2.3641,2.3202,2.0819,1.7385,1.3838,1.0578,0.77078,0.53129,0.3504,0.21798,0.12905,0.074426,0.03936,0.019515,0.0093745,0.0042682,0.0017871,0.00073554,0.00027668,0.00010162,3.6179e-05
1.2991e-07,4.0618e-07,1.1315e-06,3.228e-06,8.7303e-06,2.156e-05,5.3588e-05,0.00013019,0.00029468,0.00060586,0.0011945,0.0021673,0.0039154,0.0065799,0.010435,0.015623,0.022644,0.031564,0.042059,0.052815,0.058602,0.061853,0.055738,0.046467,0.035089,0.024219,0.015646,0.0097803,0.0057635,0.0032184,0.0016511,0.00081578,0.00039918,0.00018181,7.5246e-05,3.0688e-05,1.2337e-05,4.6209e-06,1.7607e-06,5.9512e-07,2.2384e-07,7.7028e-08,2.4358e-08,8.2615e-09,2.6027e-09,8.187e-10,2.4852e-10,8.2268e-11,2.4725e-11,6.6306e-12,2.0214e-12,6.808e-13,2.1998e-13,9.0572e-14,3.2009e-14,8.6192e-15,2.87e-15,9.4857e-16,3.0845e-16,1.2612e-16,5.1026e-17,1.8522e-17,1.0605e-17,6.2144e-18,4.4883e-18,3.0102e-18,2.5234e-18,2.6711e-18,2.6382e-18,3.0792e-18,4.6104e-18,6.7472e-18,9.5801e-18,1.7165e-17,3.4926e-17,5.6774e-17,1.5528e-16,3.249e-16,5.5168e-16,1.2373e-15,2.6949e-15,5.9943e-15,1.6164e-14,4.6671e-14,1.1579e-13,3.0403e-13,9.4648e-13,2.828e-12,9.2309e-12,3.0184e-11,1.0461e-10,3.7099e-10,1.2894e-09,4.9737e-09,1.8e-08,6.2925e-08,2.1311e-07,7.475e-07,2.4101e-06,7.2918e-06,2.1442e-05,5.8978e-05,0.00016489,0.00042243,0.0010497,0.0024638,0.0056581,0.01208,0.02372,0.045413,0.08018,0.13909,0.22421,0.352,0.51989,0.75721,1.0324,1.3544,1.6712,1.9683,2.1354,2.1112,1.878,1.5501,1.2379,0.90802,0.65437,0.44952,0.29122,0.17826,0.10422,0.057968,0.03115,0.015396,0.0074428,0.0033888,0.0014899,0.00056834,0.00023294,8.2256e-05,2.88e-05
4.1135e-07,1.2296e-06,3.6823e-06,9.9946e-06,2.6908e-05,6.8602e-05,0.00016939,0.00039145,0.00088086,0.00183,0.0034581,0.0062849,0.011647,0.01981,0.032254,0.050826,0.075975,0.11088,0.15302,0.18966,0.21179,0.21497,0.18817,0.15525,0.11381,0.077035,0.048136,0.028176,0.015903,0.0082802,0.0042523,0.0020529,0.00093403,0.00038627,0.00016227,6.4568e-05,2.5176e-05,9.9823e-06,3.7158e-06,1.2453e-06,4.4134e-07,1.6015e-07,5.4872e-08,1.762e-08,5.3427e-09,1.6871e-09,4.9122e-10,1.4847e-10,4.7182e-11,1.1863e-11,4.0833e-12,1.4669e-12,4.8494e-13,1.8149e-13,5.3365e-14,1.7718e-14,5.9785e-15,1.9022e-15,9.5807e-16,3.1471e-16,1.2141e-16,4.8161e-17,3.0153e-17,1.9737e-17,1.5137e-17,1.1519e-17,8.9114e-18,7.8188e-18,8.1429e-18,1.1803e-17,1.5942e-17,2.3904e-17,3.7514e-17,6.0321e-17,9.7553e-17,1.8306e-16,3.668e-16,7.9643e-16,1.5355e-15,3.0717e-15,6.6469e-15,1.4917e-14,3.8655e-14,9.343e-14,2.2236e-13,5.8497e-13,1.5242e-12,4.4727e-12,1.4161e-11,3.9617e-11,1.3646e-10,4.3887e-10,1.3405e-09,4.3704e-09,1.5504e-08,5.1452e-08,1.6319e-07,5.3201e-07,1.6187e-06,5.2068e-06,1.5172e-05,4.2661e-05,0.00011527,0.00029578,0.00074078,0.001747,0.0039037,0.0081928,0.016211,0.030815,0.055874,0.095304,0.15214,0.2426,0.37209,0.53651,0.75444,0.99417,1.2598,1.5037,1.6161,1.6102,1.41,1.1476,0.87933,0.65722,0.46212,0.3054,0.19736,0.11774,0.069449,0.037034,0.019517,0.0098615,0.0045405,0.0020135,0.00085495,0.0003413,0.00013173,4.7853e-05,1.6717e-05
1e-06,2.9198e-06,8.5805e-06,2.4341e-05,6.699e-05,0.00017074,0.00042009,0.0009449,0.0020984,0.0043939,0.0089239,0.017635,0.032659,0.057141,0.098203,0.15933,0.25227,0.37498,0.51116,0.63466,0.70164,0.68674,0.59382,0.46261,0.32787,0.21326,0.13129,0.075627,0.039045,0.019464,0.0092978,0.0043903,0.0019211,0.00078353,0.00031874,0.00011832,4.4595e-05,1.6548e-05,6.0253e-06,1.9812e-06,6.7875e-07,2.4905e-07,8.3244e-08,2.7712e-08,8.6414e-09,2.5605e-09,7.9287e-10,2.2972e-10,7.3231e-11,2.0979e-11,6.3756e-12,2.1849e-12,7.3087e-13,2.7701e-13,9.5532e-14,2.9507e-14,1.124e-14,4.37e-15,1.7136e-15,6.7878e-16,3.1488e-16,1.6386e-16,8.7195e-17,5.4852e-17,4.3012e-17,4.3177e-17,3.6748e-17,3.5223e-17,3.4397e-17,3.4654e-17,4.9281e-17,6.3617e-17,8.6536e-17,1.4905e-16,2.4964e-16,3.9986e-16,8.4177e-16,1.3242e-15,3.3154e-15,7.084e-15,1.3162e-14,2.8035e-14,7.634e-14,1.7716e-13,3.7357e-13,9.5098e-13,2.5387e-12,7.8926e-12,2.2166e-11,6.0145e-11,1.6472e-10,4.2911e-10,1.2952e-09,3.9259e-09,1.119e-08,3.5589e-08,9.953e-08,2.9422e-07,8.8198e-07,2.476e-06,6.8641e-06,1.9464e-05,5.5112e-05,0.00013829,0.00033626,0.00078716,0.0017213,0.0037089,0.0072174,0.013858,0.025385,0.044138,0.072895,0.11675,0.18142,0.26988,0.3852,0.52103,0.66549,0.77549,0.82884,0.81541,0.73738,0.60217,0.45511,0.32675,0.22754,0.14714,0.095216,0.056492,0.031835,0.017371,0.0092594,0.0043304,0.0020788,0.0009161,0.00039358,0.00016337,6.2859e-05,2.2377e-05,7.7614e-06
