6.5562e-05,7.4446e-05,8.2563e-05,8.8743e-05,9.2386e-05,9.3495e-05,9.3025e-05,9.3064e-05,9.6444e-05,0.00010621,0.00012527,0.00015573,0.00019878,0.000257,0.00033785,0.00045573,0.00063556,0.00092435,0.0014246,0.0023985,0.004605,0.010331,0.026269,0.070436,0.18513,0.4514,0.9819,1.8513,2.961,3.9578,4.3847,4.022,3.077,2.003,1.1689,0.71383,0.62649,0.8703,1.4212,2.2093,3.042,3.6188,3.6814,3.1936,2.3683,1.5123,0.84127,0.41431,0.1845,0.076424,0.030605,0.012467,0.0054594,0.0026692,0.0014605,0.00087433,0.00055917,0.0003765,0.00026484,0.00019369,0.00014667,0.0001145,9.1886e-05,7.5761e-05,6.4105e-05,5.5415e-05,4.8863e-05,4.4355e-05,4.2067e-05,4.1944e-05,4.3522e-05,4.6022e-05,4.8558e-05,5.0375e-05,5.1035e-05,5.0457e-05,4.8827e-05,4.6516e-05,4.411e-05,4.2307e-05,4.1549e-05,4.1722e-05,4.2342e-05,4.3009e-05,4.3687e-05,4.462e-05,4.6073e-05,4.8153e-05,5.0758e-05,5.3581e-05,5.6156e-05,5.7943e-05,5.8482e-05,5.7524e-05,5.5071e-05,5.1338e-05,4.6701e-05,4.1657e-05,3.6753e-05,3.2462e-05,2.9073e-05,2.6683e-05,2.5283e-05,2.482e-05,2.5108e-05,2.5721e-05,2.6131e-05,2.6081e-05,2.5795e-05,2.5728e-05,2.6167e-05,2.7082e-05,2.8258e-05,2.9455e-05,3.0471e-05,3.1136e-05,3.1313e-05,3.092e-05,2.9967e-05,2.8561e-05,2.6874e-05,2.5094e-05,2.3375e-05,2.1826e-05,2.0518e-05,1.9502e-05,1.8831e-05,1.8567e-05,1.8766e-05,1.9427e-05,2.0421e-05,2.1475e-05,2.2239e-05,2.2435e-05,2.1998e-05,2.1091e-05,1.9994e-05,1.8948e-05,1.806e-05,1.7315e-05,1.664e-05,1.5973e-05,1.5283e-05,1.4566e-05,1.3834e-05,1.3103e-05,1.24e-05,1.1762e-05,1.1235e-05,1.0869e-05,1.07e-05,1.0741e-05,1.0978e-05,1.1368e-05,1.1847e-05,1.2342e-05
2.9814e-07,3.938e-07,5.1421e-07,6.5846e-07,8.2181e-07,9.9528e-07,1.1661e-06,1.3192e-06,1.4396e-06,1.515e-06,1.5389e-06,1.513e-06,1.4487e-06,1.3672e-06,1.2976e-06,1.2712e-06,1.3124e-06,1.4284e-06,1.6009e-06,1.7874e-06,1.9336e-06,1.994e-06,1.9515e-06,1.8249e-06,1.6603e-06,1.5111e-06,1.418e-06,1.3968e-06,1.4387e-06,1.5185e-06,1.6057e-06,1.6732e-06,1.7025e-06,1.6852e-06,1.6219e-06,1.5209e-06,1.3947e-06,1.258e-06,1.1249e-06,1.0069e-06,9.1184e-07,8.4367e-07,8.0224e-07,7.8375e-07,7.819e-07,7.9063e-07,8.0783e-07,8.3808e-07,8.9266e-07,9.8691e-07,1.1368e-06,1.3556e-06,1.6511e-06,2.0219e-06,2.4552e-06,2.9269e-06,3.4054e-06,3.8572e-06,4.2545e-06,4.5846e-06,4.8592e-06,5.1177e-06,5.4087e-06,5.7467e-06,6.0678e-06,6.234e-06,6.1095e-06,5.6643e-06,5.0147e-06,4.3613e-06,3.877e-06,3.6415e-06,3.6566e-06,3.8963e-06,4.3286e-06,4.8965e-06,5.4969e-06,5.9962e-06,6.2844e-06,6.3308e-06,6.2013e-06,6.0242e-06,5.9246e-06,5.9652e-06,6.1235e-06,6.3114e-06,6.4212e-06,6.3722e-06,6.1388e-06,5.7527e-06,5.2846e-06,4.8131e-06,4.3924e-06,4.0336e-06,3.7109e-06,3.3936e-06,3.0851e-06,2.8449e-06,2.7781e-06,2.9882e-06,3.5107e-06,4.2685e-06,5.1197e-06,6.0407e-06,7.5134e-06,1.1585e-05,2.5564e-05,7.5324e-05,0.00025166,0.00086451,0.0029238,0.0095189,0.029363,0.084629,0.22484,0.54331,1.1786,2.2675,3.8265,5.6112,7.0984,7.7109,7.18,5.7378,3.9517,2.3615,1.2355,0.57206,0.23729,0.089347,0.030966,0.010018,0.0030661,0.00089913,0.00025613,7.2852e-05,2.2525e-05,9.1295e-06,5.3602e-06,3.8448e-06,2.9085e-06,2.3386e-06,2.1206e-06,2.1795e-06,2.4288e-06,2.8244e-06,3.3515e-06,3.9752e-06,4.6029e-06,5.094e-06,5.3182e-06,5.2205e-06,4.8412e-06,4.2796e-06,3.64e-06,3.0009e-06
6.0917e-05,7.0173e-05,7.9376e-05,8.7189e-05,9.2693e-05,9.5614e-05,9.6791e-05,9.84e-05,0.0001035,0.00011536,0.00013695,0.00017036,0.00021705,0.00028008,0.00036677,0.00049003,0.00067213,0.00095661,0.0014406,0.0023762,0.0044991,0.01004,0.025554,0.068742,0.18132,0.44364,0.9683,1.8319,2.9405,3.9446,4.3853,4.0353,3.0947,2.0166,1.1744,0.71185,0.61952,0.861,1.4124,2.2043,3.044,3.6286,3.6967,3.2095,2.3807,1.5196,0.84441,0.41489,0.18394,0.075571,0.029823,0.011863,0.0050315,0.0023808,0.0012723,0.00075442,0.00048405,0.00032998,0.00023625,0.00017615,0.00013571,0.00010727,8.6578e-05,7.1343e-05,6.006e-05,5.1536e-05,4.5099e-05,4.0721e-05,3.8608e-05,3.8697e-05,4.0504e-05,4.3244e-05,4.602e-05,4.8026e-05,4.8754e-05,4.8112e-05,4.6383e-05,4.4067e-05,4.1781e-05,4.0136e-05,3.9484e-05,3.9697e-05,4.0306e-05,4.0912e-05,4.1464e-05,4.2229e-05,4.3535e-05,4.5549e-05,4.8181e-05,5.1092e-05,5.3778e-05,5.57e-05,5.6433e-05,5.5759e-05,5.3673e-05,5.033e-05,4.6025e-05,4.1191e-05,3.6361e-05,3.2042e-05,2.8578e-05,2.6111e-05,2.4655e-05,2.4144e-05,2.4357e-05,2.4831e-05,2.5032e-05,2.4747e-05,2.4262e-05,2.4075e-05,2.4477e-05,2.542e-05,2.6669e-05,2.7967e-05,2.9099e-05,2.9891e-05,3.0205e-05,2.9952e-05,2.9128e-05,2.7822e-05,2.6196e-05,2.4433e-05,2.27e-05,2.1122e-05,1.9787e-05,1.8753e-05,1.8074e-05,1.7803e-05,1.7983e-05,1.8601e-05,1.9532e-05,2.0518e-05,2.1239e-05,2.1443e-05,2.1073e-05,2.0283e-05,1.9332e-05,1.8438e-05,1.7697e-05,1.7087e-05,1.6534e-05,1.5973e-05,1.5372e-05,1.4727e-05,1.4051e-05,1.3361e-05,1.268e-05,1.2043e-05,1.1492e-05,1.1076e-05,1.0837e-05,1.0794e-05,1.0943e-05,1.125e-05,1.1658e-05,1.2099e-05
2.1151e-05,2.2332e-05,2.411e-05,2.6698e-05,3.009e-05,3.3933e-05,3.7549e-05,4.0169e-05,4.1331e-05,4.1138e-05,4.0151e-05,3.8988e-05,3.8015e-05,3.7376e-05,3.7194e-05,3.7656e-05,3.8952e-05,4.1214e-05,4.4514e-05,4.8841e-05,5.3967e-05,5.932e-05,6.4061e-05,6.7471e-05,6.9417e-05,7.0572e-05,7.2193e-05,7.5487e-05,8.0833e-05,8.7599e-05,9.5424e-05,0.00010684,0.00013,0.0001816,0.00029339,0.00052892,0.0010212,0.0020527,0.0042206,0.0087774,0.018301,0.037942,0.077501,0.15432,0.29585,0.53869,0.9187,1.4489,2.0928,2.7539,3.3054,3.6511,3.7771,3.7533,3.684,3.642,3.6247,3.5553,3.3326,2.9034,2.3081,1.6608,1.0826,0.64433,0.35466,0.18358,0.091064,0.044132,0.021255,0.010305,0.0050708,0.0025454,0.0013102,0.00069804,0.00039095,0.00023475,0.00015333,0.0001091,8.4112e-05,7.0244e-05,6.3751e-05,6.2418e-05,6.4435e-05,6.817e-05,7.2224e-05,7.5457e-05,7.6947e-05,7.6097e-05,7.2955e-05,6.8333e-05,6.3441e-05,5.9266e-05,5.6242e-05,5.4387e-05,5.3779e-05,5.5018e-05,5.8962e-05,6.5293e-05,7.1358e-05,7.3701e-05,7.1396e-05,6.6818e-05,6.275e-05,5.9836e-05,5.7029e-05,5.3326e-05,4.8622e-05,4.3521e-05,3.8832e-05,3.5196e-05,3.2922e-05,3.1991e-05,3.2134e-05,3.2946e-05,3.3996e-05,3.493e-05,3.5537e-05,3.5733e-05,3.5499e-05,3.4821e-05,3.3683e-05,3.2106e-05,3.0176e-05,2.8021e-05,2.5778e-05,2.3541e-05,2.1351e-05,1.9221e-05,1.7184e-05,1.532e-05,1.3735e-05,1.2517e-05,1.1692e-05,1.1221e-05,1.1025e-05,1.1021e-05,1.1153e-05,1.1409e-05,1.1811e-05,1.2398e-05,1.3196e-05,1.4192e-05,1.5314e-05,1.6435e-05,1.7396e-05,1.8041e-05,1.8264e-05,1.803e-05,1.7391e-05,1.6457e-05,1.5369e-05,1.4257e-05,1.3216e-05,1.2301e-05,1.1528e-05,1.0888e-05
2.3134e-05,2.3493e-05,2.3273e-05,2.2784e-05,2.2393e-05,2.2417e-05,2.3109e-05,2.4736e-05,2.7659e-05,3.2314e-05,3.8976e-05,4.7331e-05,5.6185e-05,6.3759e-05,6.8564e-05,7.0249e-05,6.9708e-05,6.8398e-05,6.7466e-05,6.7333e-05,6.7933e-05,6.9337e-05,7.2308e-05,7.857e-05,9.1111e-05,0.000115,0.00015905,0.00023848,0.00037932,0.00062727,0.0010655,0.0018499,0.0032811,0.0059542,0.011076,0.021117,0.041076,0.080688,0.15758,0.30001,0.54522,0.92647,1.4456,2.0429,2.5959,2.9699,3.0975,3.0229,2.8758,2.8009,2.8921,3.1525,3.4822,3.7071,3.6558,3.2575,2.5895,1.8309,1.1565,0.65985,0.34542,0.16917,0.079257,0.036362,0.016716,0.0078549,0.003828,0.0019507,0.0010424,0.00058403,0.00034312,0.00021207,0.00013937,9.9259e-05,7.7901e-05,6.7159e-05,6.2024e-05,5.9604e-05,5.8518e-05,5.8315e-05,5.8968e-05,6.0526e-05,6.2783e-05,6.4949e-05,6.5721e-05,6.4042e-05,5.9951e-05,5.4566e-05,4.9259e-05,4.494e-05,4.1899e-05,4.0003e-05,3.8993e-05,3.8723e-05,3.904e-05,3.9414e-05,3.9062e-05,3.7747e-05,3.609e-05,3.4823e-05,3.4059e-05,3.3433e-05,3.2666e-05,3.1817e-05,3.1187e-05,3.1104e-05,3.1703e-05,3.2779e-05,3.3789e-05,3.409e-05,3.3292e-05,3.1499e-05,2.9284e-05,2.7408e-05,2.6478e-05,2.6685e-05,2.7747e-05,2.9081e-05,3.0112e-05,3.0547e-05,3.0412e-05,2.9893e-05,2.9116e-05,2.8054e-05,2.6592e-05,2.4661e-05,2.2327e-05,1.9797e-05,1.7336e-05,1.5169e-05,1.3424e-05,1.2124e-05,1.1216e-05,1.0613e-05,1.0217e-05,9.9445e-06,9.7371e-06,9.5639e-06,9.4197e-06,9.3131e-06,9.2527e-06,9.234e-06,9.2337e-06,9.2131e-06,9.1271e-06,8.9383e-06,8.6269e-06,8.1962e-06,7.6699e-06,7.0847e-06,6.479e-06,5.8852e-06,5.324e-06,4.8061e-06,4.3365e-06,3.9192e-06
3.946e-06,4.2661e-06,4.6872e-06,5.2208e-06,5.864e-06,6.5934e-06,7.3622e-06,8.1034e-06,8.7392e-06,9.1954e-06,9.4164e-06,9.3775e-06,9.09e-06,8.6002e-06,7.9808e-06,7.3201e-06,6.7113e-06,6.2433e-06,5.9959e-06,6.0337e-06,6.3992e-06,7.1013e-06,8.1025e-06,9.3134e-06,1.0603e-05,1.1831e-05,1.2895e-05,1.3769e-05,1.4517e-05,1.5266e-05,1.6144e-05,1.7203e-05,1.8372e-05,1.9451e-05,2.0179e-05,2.0328e-05,1.9797e-05,1.8649e-05,1.7078e-05,1.5322e-05,1.3588e-05,1.2012e-05,1.0676e-05,9.6839e-06,9.2328e-06,9.6713e-06,1.1506e-05,1.5319e-05,2.1502e-05,2.9828e-05,3.9091e-05,4.7267e-05,5.2347e-05,5.3365e-05,5.0827e-05,4.6233e-05,4.1167e-05,3.6678e-05,3.3231e-05,3.0988e-05,3.0075e-05,3.0603e-05,3.2507e-05,3.5399e-05,3.8608e-05,4.1422e-05,4.3394e-05,4.4526e-05,4.5251e-05,4.6186e-05,4.7795e-05,5.016e-05,5.3036e-05,5.612e-05,5.9344e-05,6.2939e-05,6.7271e-05,7.2833e-05,8.0875e-05,9.5036e-05,0.00012438,0.00018916,0.00033254,0.0006448,0.0013112,0.0027083,0.0056168,0.011742,0.025056,0.055197,0.12529,0.28701,0.64107,1.3442,2.5565,4.288,6.2096,7.6514,7.9599,6.9827,5.1904,3.3023,1.824,0.88969,0.39056,0.15737,0.059375,0.021403,0.0075276,0.0026489,0.00096704,0.00038824,0.00018533,0.00011096,8.1629e-05,6.9025e-05,6.3174e-05,6.0097e-05,5.7802e-05,5.523e-05,5.216e-05,4.9059e-05,4.6548e-05,4.4835e-05,4.3627e-05,4.2543e-05,4.1501e-05,4.0573e-05,3.9507e-05,3.7699e-05,3.4844e-05,3.147e-05,2.8596e-05,2.6925e-05,2.6509e-05,2.7e-05,2.7995e-05,2.9136e-05,3.0073e-05,3.0485e-05,3.019e-05,2.9206e-05,2.7711e-05,2.5955e-05,2.42e-05,2.2704e-05,2.1687e-05,2.1259e-05,2.1358e-05,2.1787e-05,2.2304e-05,2.2695e-05,2.277e-05,2.2343e-05,2.1261e-05,1.949e-05
4.6624e-05,4.8161e-05,4.9464e-05,5.0394e-05,5.0991e-05,5.1441e-05,5.2033e-05,5.3078e-05,5.4823e-05,5.7384e-05,6.0762e-05,6.4904e-05,6.976e-05,7.5283e-05,8.1337e-05,8.7589e-05,9.3558e-05,9.8943e-05,0.00010395,0.00010907,0.00011418,0.00011793,0.0001185,0.00011537,0.00011002,0.00010482,0.0001016,0.00010116,0.00010359,0.00010847,0.00011508,0.00012245,0.00012947,0.00013492,0.00013797,0.00013883,0.00013901,0.00014071,0.00014593,0.00015578,0.00017032,0.0001893,0.00021455,0.00025557,0.00034015,0.00053419,0.0009804,0.0019756,0.0041186,0.0085764,0.017527,0.034838,0.066985,0.1241,0.22083,0.37632,0.61249,0.94976,1.4,1.958,2.5942,3.2524,3.8563,4.3236,4.5854,4.6032,4.3779,3.9479,3.3783,2.7447,2.118,1.5529,1.0824,0.71798,0.45405,0.27445,0.15907,0.088745,0.047856,0.02506,0.01281,0.0064338,0.0032038,0.0016029,0.00082267,0.00044711,0.00026788,0.00018254,0.0001419,0.00012315,0.00011584,0.0001148,0.00011701,0.00012042,0.00012322,0.00012387,0.00012197,0.00011871,0.00011598,0.00011478,0.0001147,0.00011477,0.00011467,0.00011487,0.00011593,0.00011771,0.00011931,0.00011955,0.00011757,0.00011327,0.0001072,0.00010026,9.3207e-05,8.6569e-05,8.0737e-05,7.6146e-05,7.3233e-05,7.2204e-05,7.2846e-05,7.4519e-05,7.6303e-05,7.7197e-05,7.6335e-05,7.3194e-05,6.7777e-05,6.0671e-05,5.2922e-05,4.5736e-05,4.0133e-05,3.6697e-05,3.5502e-05,3.6189e-05,3.811e-05,4.0486e-05,4.255e-05,4.3695e-05,4.3595e-05,4.2277e-05,4.0101e-05,3.7639e-05,3.5492e-05,3.4108e-05,3.3677e-05,3.413e-05,3.5221e-05,3.6628e-05,3.8005e-05,3.8995e-05,3.9252e-05,3.851e-05,3.6693e-05,3.3974e-05,3.0729e-05,2.7411e-05,2.4408e-05,2.1954e-05
3.5991e-05,3.5085e-05,3.6414e-05,4.0038e-05,4.5442e-05,5.1872e-05,5.8706e-05,6.5418e-05,7.1327e-05,7.5708e-05,7.8261e-05,7.9368e-05,7.9836e-05,8.0466e-05,8.1897e-05,8.4566e-05,8.8498e-05,9.3372e-05,9.9142e-05,0.00010681,0.00011911,0.00014155,0.0001843,0.00026492,0.00041229,0.00067234,0.0011195,0.0018793,0.0031689,0.0053693,0.0091746,0.015905,0.028154,0.051072,0.094665,0.17727,0.32903,0.59112,1.0026,1.5689,2.2236,2.8207,3.1915,3.2434,3.0189,2.6648,2.3485,2.1925,2.2502,2.5013,2.8523,3.1514,3.2381,3.0205,2.5277,1.8927,1.2738,0.77902,0.44003,0.2343,0.12031,0.060925,0.030998,0.016044,0.0084913,0.0045943,0.0025335,0.0014197,0.00080844,0.00047111,0.00028613,0.00018631,0.00013311,0.00010426,8.743e-05,7.645e-05,6.8804e-05,6.3908e-05,6.2095e-05,6.4002e-05,6.9846e-05,7.8408e-05,8.6705e-05,9.1466e-05,9.1469e-05,8.8169e-05,8.3941e-05,8.0017e-05,7.6029e-05,7.094e-05,6.4252e-05,5.6635e-05,4.9573e-05,4.4265e-05,4.0795e-05,3.8355e-05,3.6183e-05,3.4115e-05,3.2439e-05,3.1555e-05,3.1876e-05,3.3802e-05,3.7531e-05,4.2683e-05,4.8045e-05,5.1827e-05,5.2498e-05,4.9681e-05,4.4368e-05,3.8293e-05,3.3022e-05,2.9433e-05,2.773e-05,2.7724e-05,2.9062e-05,3.1289e-05,3.3831e-05,3.599e-05,3.7078e-05,3.6671e-05,3.4803e-05,3.193e-05,2.8661e-05,2.5465e-05,2.2553e-05,1.9936e-05,1.757e-05,1.544e-05,1.3576e-05,1.2026e-05,1.0821e-05,9.957e-06,9.3895e-06,9.044e-06,8.8338e-06,8.6832e-06,8.5469e-06,8.4173e-06,8.3186e-06,8.2889e-06,8.3604e-06,8.5429e-06,8.8179e-06,9.1425e-06,9.4616e-06,9.7227e-06,9.8882e-06,9.941e-06,9.8821e-06,9.7225e-06,9.4736e-06,9.1413e-06,8.728e-06,8.2394e-06,7.6922e-06,7.1165e-06
0.00080349,0.0011449,0.0017191,0.002736,0.0045842,0.0079876,0.014281,0.025869,0.046941,0.084458,0.14917,0.25575,0.42015,0.65205,0.94268,1.2544,1.524,1.686,1.7046,1.5911,1.3939,1.1748,0.99137,0.89508,0.93855,1.1809,1.6761,2.4316,3.3503,4.2032,4.6971,4.6292,4.016,3.0804,2.109,1.3063,0.74391,0.39658,0.20177,0.1,0.049329,0.024752,0.012883,0.0070515,0.0040768,0.0024782,0.0015686,0.001024,0.00068626,0.00047444,0.00034447,0.00026931,0.00022876,0.00020593,0.00018885,0.0001726,0.00015781,0.00014635,0.00013826,0.00013168,0.00012425,0.00011446,0.00010207,8.8017e-05,7.3865e-05,6.1231e-05,5.1345e-05,4.4815e-05,4.157e-05,4.1006e-05,4.2259e-05,4.4428e-05,4.6703e-05,4.849e-05,4.9474e-05,4.9564e-05,4.8766e-05,4.7064e-05,4.4397e-05,4.0729e-05,3.615e-05,3.0934e-05,2.5494e-05,2.0274e-05,1.5642e-05,1.1824e-05,8.898e-06,6.8126e-06,5.4264e-06,4.569e-06,4.0907e-06,3.8849e-06,3.8953e-06,4.12e-06,4.5967e-06,5.3614e-06,6.4e-06,7.6228e-06,8.8726e-06,9.9562e-06,1.0688e-05,1.0932e-05,1.0636e-05,9.8432e-06,8.6769e-06,7.3124e-06,5.9356e-06,4.71e-06,3.7564e-06,3.1492e-06,2.929e-06,3.1232e-06,3.7708e-06,4.9413e-06,6.7416e-06,9.3025e-06,1.2737e-05,1.7073e-05,2.2172e-05,2.767e-05,3.2969e-05,3.7327e-05,4.0017e-05,4.0526e-05,3.871e-05,3.4845e-05,2.9552e-05,2.3621e-05,1.782e-05,1.2734e-05,8.6896e-06,5.7665e-06,3.8594e-06,2.762e-06,2.2362e-06,2.058e-06,2.0423e-06,2.0544e-06,2.0138e-06,1.8897e-06,1.6884e-06,1.4371e-06,1.1689e-06,9.1275e-07,6.8814e-07,5.0436e-07,3.6246e-07,2.5842e-07,1.8589e-07,1.3813e-07,1.0903e-07,9.3461e-08,8.7407e-08,8.7838e-08,9.268e-08,1.0082e-07
3.7355e-05,4.1162e-05,4.536e-05,4.9708e-05,5.3883e-05,5.7524e-05,6.0306e-05,6.2024e-05,6.2655e-05,6.2366e-05,6.1441e-05,6.0159e-05,5.8711e-05,5.7279e-05,5.6225e-05,5.6241e-05,5.8229e-05,6.2932e-05,7.0547e-05,8.0561e-05,9.1915e-05,0.00010333,0.0001136,0.00012174,0.000127,0.00012886,0.0001273,0.00012318,0.00011845,0.00011541,0.00011517,0.00011648,0.00011653,0.0001133,0.00010712,9.9905e-05,9.3309e-05,8.8074e-05,8.462e-05,8.3514e-05,8.5404e-05,9.1055e-05,0.00010132,0.00011632,0.00013426,0.00015159,0.00016566,0.00017736,0.00019037,0.00020687,0.00022405,0.00023602,0.00023963,0.00023812,0.00023949,0.00025385,0.00029556,0.00039247,0.0006063,0.0010788,0.0021341,0.0044863,0.0096276,0.020506,0.042608,0.085493,0.16455,0.30231,0.52806,0.87405,1.3669,2.0142,2.7896,3.6221,4.3984,4.984,5.2605,5.1656,4.7167,4.0062,3.1692,2.3401,1.6176,1.0505,0.64352,0.37355,0.20646,0.1092,0.055586,0.027412,0.013213,0.0063073,0.0030456,0.0015381,0.00085065,0.0005398,0.00040107,0.00034125,0.00031698,0.00030714,0.00030162,0.00029732,0.00029695,0.00030662,0.0003283,0.00035087,0.00035388,0.00032797,0.00028775,0.00025763,0.00024956,0.00025862,0.00027316,0.00028357,0.00028515,0.00027776,0.00026443,0.00024919,0.00023477,0.00022166,0.00020878,0.00019527,0.00018155,0.00016895,0.00015849,0.00015033,0.00014419,0.00013991,0.00013725,0.00013563,0.00013434,0.00013304,0.00013165,0.00013011,0.00012839,0.00012668,0.00012515,0.00012321,0.00011916,0.00011111,9.8596e-05,8.3319e-05,6.831e-05,5.6179e-05,4.7961e-05,4.3167e-05,4.0614e-05,3.9225e-05,3.8408e-05,3.8009e-05,3.8073e-05,3.861e-05,3.9503e-05,4.0532e-05,4.1453e-05,4.2052e-05
