5.1674e-05,5.2697e-05,5.3482e-05,5.4296e-05,5.5498e-05,5.7509e-05,6.0777e-05,6.5755e-05,7.2922e-05,8.2803e-05,9.6018e-05,0.00011339,0.00013621,0.00016659,0.00020783,0.0002647,0.00034366,0.00045338,0.00060587,0.00081804,0.0011138,0.0015265,0.002103,0.0029086,0.0040379,0.0056327,0.0079153,0.01124,0.016166,0.023531,0.03449,0.050427,0.072689,0.1021,0.13844,0.18011,0.22437,0.26825,0.3097,0.3487,0.38741,0.42956,0.47926,0.53981,0.61303,0.69912,0.79695,0.9045,1.0192,1.1381,1.2581,1.3761,1.4887,1.5927,1.6848,1.7622,1.8222,1.8629,1.883,1.8816,1.8591,1.8162,1.7547,1.6767,1.5852,1.4834,1.3752,1.2646,1.1558,1.0531,0.96053,0.8814,0.81783,0.76996,0.73546,0.70952,0.68549,0.65629,0.61618,0.56227,0.49527,0.41915,0.33993,0.26397,0.19646,0.1405,0.097,0.065083,0.042817,0.02792,0.018258,0.012106,0.0082054,0.0057059,0.0040691,0.0029671,0.0022045,0.0016649,0.0012764,0.00099264,0.00078213,0.00062347,0.00050242,0.00040961,0.00033844,0.00028381,0.0002416,0.00020849,0.00018193,0.00016011,0.00014182,0.00012631,0.00011309,0.00010179,9.2113e-05,8.3815e-05,7.674e-05,7.0793e-05,6.5887e-05,6.1875e-05,5.8531e-05
6.3387e-05,6.4829e-05,6.6054e-05,6.7357e-05,6.9131e-05,7.1834e-05,7.596e-05,8.2026e-05,9.0598e-05,0.00010231,0.0001179,0.0001383,0.00016492,0.00019997,0.00024689,0.00031051,0.00039727,0.00051583,0.00067841,0.0009027,0.0012142,0.0016494,0.0022608,0.0031253,0.0043615,0.0061618,0.0088485,0.012961,0.019362,0.029331,0.044543,0.06683,0.09763,0.13721,0.18399,0.23439,0.28369,0.32763,0.36413,0.3944,0.42257,0.45431,0.49503,0.5485,0.61631,0.69807,0.79199,0.8955,1.0056,1.1193,1.2334,1.3447,1.45,1.5463,1.6304,1.6997,1.7519,1.7853,1.7986,1.7916,1.7646,1.7185,1.6552,1.5769,1.4864,1.387,1.2823,1.1763,1.0732,0.97744,0.8934,0.82518,0.77584,0.74649,0.73538,0.73734,0.74409,0.74565,0.73249,0.69796,0.64007,0.56193,0.47075,0.37574,0.28573,0.20728,0.14386,0.095956,0.061937,0.03906,0.024372,0.015276,0.0097692,0.0064572,0.004441,0.0031777,0.0023541,0.0017945,0.0013998,0.0011122,0.00089652,0.0007308,0.0006014,0.00049979,0.00042004,0.00035745,0.00030804,0.00026847,0.0002361,0.00020899,0.00018588,0.000166,0.00014884,0.00013403,0.00012124,0.0001102,0.00010073,9.2718e-05,8.6041e-05,8.0509e-05,7.5823e-05
7.8096e-05,8.0168e-05,8.2079e-05,8.4161e-05,8.6842e-05,9.0623e-05,9.6053e-05,0.00010373,0.00011435,0.0001287,0.0001477,0.00017246,0.00020457,0.00024639,0.00030144,0.00037447,0.00047161,0.00060116,0.00077534,0.0010126,0.0013407,0.0018007,0.0024547,0.0034008,0.0048029,0.0069481,0.010343,0.015853,0.024849,0.039285,0.061536,0.093854,0.13739,0.19107,0.2509,0.31046,0.36261,0.40217,0.42804,0.44382,0.45654,0.47418,0.50335,0.54791,0.60879,0.68471,0.77307,0.87072,0.97439,1.0809,1.187,1.2898,1.3861,1.4732,1.5481,1.6086,1.6526,1.6786,1.6857,1.6739,1.6435,1.5957,1.5323,1.4556,1.3682,1.2733,1.1742,1.0747,0.97882,0.89107,0.8162,0.75904,0.72385,0.71321,0.7267,0.75974,0.80321,0.84446,0.86966,0.86695,0.82962,0.75786,0.65861,0.54352,0.42569,0.31657,0.2239,0.15102,0.097595,0.060837,0.036951,0.022181,0.013405,0.0083282,0.0054171,0.003726,0.0027075,0.0020605,0.0016238,0.0013112,0.0010759,0.00089221,0.00074559,0.00062785,0.00053345,0.00045789,0.00039719,0.00034785,0.00030698,0.00027238,0.00024262,0.00021681,0.00019441,0.00017497,0.0001581,0.00014349,0.00013091,0.0001202,0.00011121,0.00010368,9.7227e-05
9.6107e-05,9.9072e-05,0.00010198,0.0001052,0.00010921,0.00011455,0.00012183,0.00013178,0.00014523,0.00016323,0.00018694,0.00021778,0.00025758,0.00030892,0.00037531,0.00046115,0.00057176,0.00071455,0.00090135,0.0011516,0.0014964,0.0019846,0.002696,0.0037681,0.0054504,0.008205,0.012866,0.020845,0.034312,0.056171,0.089604,0.13701,0.19845,0.27026,0.34477,0.41179,0.46194,0.49015,0.49788,0.49255,0.48486,0.48517,0.5008,0.53506,0.58774,0.65638,0.73747,0.82734,0.92249,1.0197,1.1159,1.2083,1.294,1.3706,1.4354,1.4865,1.5221,1.541,1.5427,1.5271,1.4948,1.4471,1.3857,1.3127,1.2306,1.1423,1.051,0.95985,0.87282,0.79419,0.72889,0.68241,0.66026,0.66686,0.70391,0.76852,0.85206,0.94025,1.0152,1.0588,1.0577,1.0065,0.90907,0.77797,0.63031,0.48351,0.35146,0.24252,0.15932,0.10009,0.060549,0.035656,0.020768,0.012233,0.0074796,0.0048588,0.0033907,0.0025298,0.0019871,0.0016147,0.0013383,0.0011213,0.00094549,0.00080188,0.0006848,0.00058971,0.00051241,0.00044908,0.00039635,0.00035159,0.00031301,0.00027951,0.00025038,0.00022506,0.00020307,0.00018398,0.00016749,0.00015341,0.00014152,0.00013146,0.00012277
0.00011743,0.00012159,0.00012586,0.00013065,0.00013647,0.00014392,0.00015369,0.00016665,0.00018388,0.00020672,0.00023675,0.00027582,0.00032614,0.00039054,0.00047242,0.00057538,0.00070322,0.0008616,0.0010616,0.0013241,0.0016861,0.0022105,0.0030102,0.0042962,0.0064751,0.010318,0.01721,0.02943,0.050299,0.083913,0.13414,0.20281,0.28756,0.38045,0.46875,0.53827,0.5783,0.58586,0.56694,0.53418,0.50224,0.48329,0.48453,0.50791,0.55158,0.61173,0.684,0.76428,0.84899,0.935,1.0195,1.1,1.1739,1.239,1.2931,1.3346,1.3621,1.3746,1.3718,1.3538,1.3213,1.2755,1.2181,1.1509,1.0763,0.99682,0.91512,0.83418,0.7574,0.68876,0.63314,0.59644,0.58525,0.60591,0.66274,0.75571,0.8783,1.0164,1.1493,1.2531,1.3062,1.2946,1.2161,1.0807,0.90777,0.72061,0.54089,0.38432,0.25898,0.16602,0.10172,0.060018,0.034511,0.0197,0.011461,0.0070099,0.0046235,0.0033139,0.0025489,0.0020568,0.0017053,0.0014327,0.0012115,0.0010292,0.00087907,0.00075601,0.00065541,0.00057286,0.00050427,0.00044628,0.00039651,0.00035343,0.00031606,0.00028362,0.00025545,0.000231,0.00020986,0.00019174,0.00017635,0.00016325,0.00015183
0.00014163,0.00014731,0.00015332,0.00016013,0.00016827,0.00017841,0.00019135,0.00020813,0.00023015,0.0002592,0.00029743,0.0003473,0.00041163,0.00049356,0.00059617,0.00072164,0.00087121,0.0010478,0.0012613,0.0015356,0.0019181,0.0024983,0.0034492,0.0051155,0.0081783,0.013926,0.024613,0.043782,0.076259,0.12738,0.20116,0.2975,0.40971,0.52376,0.62103,0.68402,0.70287,0.67932,0.62599,0.56142,0.50374,0.46577,0.45334,0.46629,0.50081,0.55172,0.61398,0.68328,0.75611,0.82958,0.90121,0.96875,1.0301,1.0834,1.1269,1.1591,1.1791,1.1862,1.1801,1.1612,1.1301,1.088,1.0363,0.97684,0.91151,0.84244,0.77194,0.70249,0.63694,0.57883,0.5327,0.50448,0.50146,0.53162,0.602,0.71619,0.87132,1.0557,1.2484,1.4212,1.5445,1.594,1.5574,1.4379,1.2535,1.0315,0.80147,0.58843,0.40879,0.26928,0.16876,0.10114,0.058471,0.03306,0.018688,0.010891,0.0067714,0.0045951,0.0033997,0.002684,0.0022023,0.0018416,0.0015527,0.001315,0.0011187,0.00095724,0.00082523,0.00071731,0.00062832,0.0005538,0.00049042,0.00043598,0.00038901,0.00034838,0.00031318,0.00028265,0.00025625,0.00023355,0.00021419,0.0001976,0.00018308
0.00016782,0.00017533,0.00018343,0.00019267,0.00020361,0.00021699,0.00023372,0.0002551,0.00028295,0.00031965,0.00036815,0.00043181,0.00051428,0.00061913,0.00074887,0.00090343,0.0010802,0.001278,0.0015059,0.0017937,0.002208,0.002886,0.0041085,0.0064495,0.011044,0.01999,0.036812,0.066735,0.11629,0.1917,0.29592,0.42498,0.56561,0.69631,0.79285,0.83664,0.82188,0.7579,0.66528,0.56813,0.48653,0.43227,0.40857,0.41257,0.43848,0.48001,0.53173,0.58934,0.64962,0.71,0.76838,0.82288,0.87181,0.91363,0.947,0.97085,0.98439,0.98719,0.97921,0.96075,0.93251,0.89547,0.8509,0.80029,0.74527,0.68757,0.62903,0.57163,0.51769,0.47013,0.43294,0.4117,0.41384,0.44839,0.52469,0.65001,0.8262,1.0462,1.2916,1.5334,1.7359,1.8645,1.8944,1.8177,1.6455,1.4049,1.1315,0.86005,0.61761,0.41966,0.27049,0.16599,0.097588,0.055523,0.03109,0.017587,0.010407,0.0066616,0.0046797,0.0035633,0.0028615,0.0023632,0.0019761,0.0016616,0.0014029,0.0011907,0.0010179,0.00087773,0.00076351,0.00066916,0.00058998,0.0005227,0.00046512,0.00041561,0.00037287,0.00033587,0.00030386,0.0002763,0.00025269,0.00023237,0.00021452
0.00019484,0.00020439,0.00021487,0.00022685,0.00024096,0.00025801,0.00027906,0.00030572,0.00034035,0.00038614,0.0004471,0.00052785,0.0006332,0.0007673,0.00093177,0.0011233,0.0013338,0.0015571,0.001802,0.0021101,0.0025831,0.0034408,0.0051462,0.0086476,0.015783,0.02983,0.056017,0.10156,0.17455,0.28114,0.42132,0.58481,0.74983,0.88716,0.96896,0.97913,0.91965,0.80962,0.67758,0.5515,0.45116,0.38545,0.35409,0.35138,0.36982,0.40247,0.44384,0.48993,0.53789,0.58558,0.63128,0.6735,0.71093,0.74237,0.76684,0.78353,0.79192,0.79175,0.78306,0.76618,0.74172,0.71053,0.67367,0.63233,0.58782,0.54149,0.49476,0.44915,0.40641,0.36883,0.33971,0.32396,0.32859,0.36289,0.43761,0.56311,0.74608,0.98537,1.2682,1.5682,1.8478,2.0645,2.181,2.1748,2.045,1.8125,1.5143,1.193,0.88698,0.62307,0.41431,0.26153,0.15743,0.09105,0.051227,0.028623,0.016377,0.009953,0.006605,0.0047961,0.0037284,0.0030168,0.0024884,0.0020695,0.0017291,0.0014517,0.0012275,0.0010477,0.00090327,0.00078601,0.00068919,0.00060808,0.0005394,0.00048079,0.00043045,0.00038698,0.00034941,0.00031702,0.00028917,0.00026512,0.00024394
0.00022146,0.0002332,0.00024621,0.00026113,0.00027864,0.00029963,0.00032537,0.00035784,0.00040007,0.00045631,0.00053199,0.0006334,0.00076695,0.00093758,0.0011456,0.0013833,0.0016356,0.0018902,0.0021588,0.0025045,0.0030893,0.0042708,0.0068051,0.012216,0.023363,0.045116,0.084782,0.15161,0.25455,0.39803,0.57658,0.77125,0.95089,1.08,1.1308,1.0941,0.98299,0.82685,0.66056,0.51314,0.40155,0.33034,0.29537,0.28842,0.30089,0.32568,0.35759,0.39311,0.42984,0.46608,0.50048,0.53192,0.55941,0.58207,0.59919,0.61022,0.61481,0.61284,0.6044,0.5898,0.56955,0.54436,0.51506,0.48259,0.44794,0.41213,0.37623,0.34133,0.30869,0.28002,0.25787,0.24628,0.25143,0.28208,0.34936,0.46557,0.64139,0.8818,1.1812,1.5198,1.8624,2.1636,2.3759,2.462,2.405,2.2136,1.9196,1.5687,1.2087,0.87893,0.60413,0.39336,0.24346,0.14403,0.082215,0.045994,0.025855,0.015112,0.0095046,0.0065414,0.0048759,0.0038339,0.0031014,0.0025413,0.002095,0.0017357,0.0014484,0.0012209,0.0010414,0.0008983,0.00078244,0.00068697,0.0006072,0.00053976,0.0004822,0.0004327,0.00038995,0.00035307,0.00032129,0.00029376,0.00026949
0.00024674,0.0002607,0.00027628,0.0002942,0.00031519,0.00034025,0.00037087,0.00040951,0.00046004,0.00052804,0.00062076,0.00074672,0.00091448,0.00113,0.0013919,0.0016868,0.0019906,0.0022856,0.0025909,0.0030083,0.0037989,0.0055404,0.0094369,0.017849,0.035029,0.067835,0.12584,0.21992,0.35856,0.5421,0.75702,0.97407,1.1534,1.2567,1.2611,1.1686,1.0048,0.80836,0.61727,0.4584,0.34376,0.27283,0.23789,0.22895,0.237,0.25523,0.27905,0.3055,0.33266,0.35924,0.38423,0.40679,0.42623,0.44192,0.45337,0.46021,0.46225,0.45942,0.45185,0.43981,0.42371,0.40411,0.38164,0.35701,0.33096,0.30424,0.2776,0.25181,0.22773,0.20655,0.19014,0.18165,0.18616,0.21135,0.26777,0.36828,0.52616,0.75153,1.0463,1.3992,1.782,2.1515,2.4551,2.6436,2.6829,2.565,2.3095,1.9586,1.5651,1.1793,0.83898,0.56448,0.36017,0.21887,0.12757,0.072162,0.040399,0.023043,0.013868,0.0090483,0.0064245,0.0048701,0.00384,0.0030869,0.0025034,0.0020418,0.0016778,0.0013938,0.0011737,0.001002,0.00086591,0.0007559,0.00066538,0.00058973,0.00052567,0.00047083,0.00042357,0.00038278,0.00034758,0.00031704,0.00029009
0.00027011,0.00028624,0.00030433,0.00032518,0.00034961,0.00037872,0.00041429,0.00045936,0.00051881,0.00059987,0.00071216,0.00086707,0.0010759,0.0013461,0.0016741,0.0020392,0.0024073,0.002756,0.0031218,0.003671,0.0048226,0.0074904,0.013534,0.026468,0.052327,0.10025,0.18196,0.30898,0.48731,0.71051,0.9548,1.1804,1.3414,1.4015,1.3479,1.1966,0.9853,0.75887,0.55467,0.39449,0.2841,0.21806,0.18585,0.17662,0.1816,0.19467,0.21194,0.23104,0.25053,0.26942,0.287,0.30269,0.31597,0.32645,0.33377,0.33773,0.3382,0.33517,0.32878,0.31923,0.30686,0.29209,0.27538,0.25726,0.23826,0.21891,0.19974,0.18125,0.16401,0.14882,0.13696,0.13076,0.13416,0.15348,0.19799,0.27995,0.41359,0.61248,0.88503,1.2288,1.6254,2.0383,2.4165,2.7033,2.8504,2.8308,2.6472,2.3307,1.9325,1.51,1.1129,0.77472,0.51054,0.31956,0.19101,0.11002,0.061989,0.034977,0.020401,0.012697,0.0085688,0.0062223,0.0047513,0.0037293,0.0029655,0.0023752,0.0019176,0.0015666,0.0012997,0.0010961,0.00093842,0.00081368,0.00071286,0.00062976,0.00056004,0.00050069,0.00044969,0.0004057,0.0003677,0.0003347,0.00030558
